r,l,t,target_pose
615.752565,1001,253.29357,[ 334.31000162  986.55955633 -122.89580792]
616.97268,1001,506.742805,[ 333.84604159  987.40380914 -100.72653677]
619.231048,1001,760.217381,[336.0240481  989.0029434  139.77874199]
636.432876,1001,1013.54756,[333.00895932 988.53191413 -79.10004137]
608.542484,1001,1267.004526,[336.6934145 994.4463411 168.8938151]
