r,l,t,target_pose
755.41933,1001,253.293402,[336.44452565 992.34450548  73.53866465]
742.921811,1001,506.762504,[337.15469592 988.59879582 -62.85409659]
752.494181,1001,760.244032,[337.52743056 988.07259881  45.44256073]
751.348528,1001,1013.548987,[338.18935088 993.00942247  -2.22540151]
718.081818,1001,1267.008644,[330.85119788 985.95495489 -70.17235643]
