r,l,t,target_pose
662.449976,1001,253.246691,[ 334.29978358  994.07033884 -145.10623303]
655.756281,1001,506.630754,[331.15814201 991.35600416 120.09026096]
720.314992,1001,760.002727,[332.5307143  986.16790437 163.13422848]
651.788521,1001,1013.395081,[ 334.10787898  988.97974734 -154.02141014]
753.419716,1001,1266.757032,[335.37759386 986.36554812  -2.81688806]
