r,l,t,target_pose
805.553824,1001,253.277232,[334.9347538  990.38790616 -18.16081396]
779.679244,1001,506.530736,[330.53787851 991.11799571 -36.05209038]
771.326219,1001,759.781351,[334.57177778 991.41043696 119.90551719]
785.267507,1001,1013.033011,[337.06941239 988.76527622  55.46203913]
743.600483,1001,1266.284544,[ 331.34122507  988.03936631 -176.56034617]
