r,l,t,target_pose
679.203661,1001,253.301885,[329.74834726 993.07695177  61.68234619]
652.563852,1001,506.79293,[330.29165664 985.93762587 -74.58382887]
661.988168,1001,760.291192,[338.76041734 993.6182233  129.50822301]
653.893128,1001,1013.751934,[ 336.90507055  987.77105404 -141.27531998]
660.208313,1001,1267.215451,[337.95537283 994.41768783 -74.53914804]
