r,l,t,target_pose
-212.369424,1001,253.268389,[337.69710299 990.24892923 -86.28538078]
-112.831536,232,314.270413,[337.59963655 987.8964235   -6.84155054]
-283.974451,1001,567.696879,[338.106963   990.83713985 -81.83124249]
-254.882328,1001,821.013157,[334.68303363 992.59966358  -8.20511255]
-134.304787,1001,1074.421342,[331.23366668 992.77821864 -73.70029654]
