r,l,t,target_pose
476.956228,1001,253.290435,[  2.73956049  -0.6112156  129.09525117]
443.903343,1001,506.766004,[   1.52299263   -4.56224676 -172.78934873]
471.618498,1001,760.241514,[ -3.7743449   -2.41886925 -33.92253798]
634.611485,1001,1013.537467,[ 0.73130657  0.28491145 94.91408633]
359.618851,1001,1267.027521,[  4.05604277  -4.22773207 -81.87488787]
