r,l,t,target_pose
-523.647281,1001,253.303315,[ 336.25311779  988.39350064 -153.66489287]
-523.250474,1001,506.793027,[ 339.49809637  985.44986408 -103.98695573]
-431.156783,1001,760.281047,[332.54264226 994.72573769  96.73935329]
-382.290909,1001,1013.77907,[333.60159843 987.75360429  51.23197761]
-369.091808,1001,1267.26793,[332.35999167 985.51300898  58.45899978]
