r,l,t,target_pose
657.331403,1001,253.294566,[ 334.02976562  985.55664762 -101.87585451]
656.718083,1001,506.777157,[339.14386163 993.60739104  27.22841892]
657.208303,1001,760.29447,[335.47885898 987.79442518 -70.97456232]
640.012721,1001,1013.794647,[337.41229925 989.87682863 179.96956487]
655.829248,1001,1267.260293,[329.8968988  988.32117843 -11.25972974]
