r,l,t,target_pose
700.590376,1001,253.258092,[ 329.9804644   990.66834825 -131.75599954]
727.512533,1001,506.508904,[338.23484725 986.75662487 123.75791444]
724.834532,1001,759.760125,[331.09392346 987.14380174 132.30530469]
718.743378,1001,1013.012944,[ 330.44915848  991.63002105 -115.64556767]
740.445444,1001,1266.263989,[ 334.80531826  994.448132   -164.57133183]
