r,l,t,target_pose
-97.032339,696,176.997756,[  2.73956049  -0.6112156  129.09525117]
-5.518461,1001,430.267871,[   1.52299263   -4.56224676 -172.78934873]
142.386134,1001,683.516665,[ -3.7743449   -2.41886925 -33.92253798]
93.266003,1001,936.768061,[ 0.73130657  0.28491145 94.91408633]
-3.040246,1001,1190.033263,[  4.05604277  -4.22773207 -81.87488787]
