r,l,t,target_pose
644.628681,1001,253.300387,[335.93583366 992.0328964   80.19439307]
645.383423,1001,506.801558,[338.04597448 987.80874026  47.27392455]
642.727259,1001,760.291888,[ 338.42441517  985.41053868 -106.78405154]
629.759905,1001,1013.760697,[ 329.68529747  989.06915905 -171.49432767]
651.104823,1001,1267.25494,[330.34237939 993.08629615  57.35116724]
