r,l,t,target_pose
854.770182,1001,253.259524,[  2.73956049  -0.6112156  129.09525117]
801.621867,1001,506.511365,[   1.52299263   -4.56224676 -172.78934873]
781.745678,1001,759.76375,[ -3.7743449   -2.41886925 -33.92253798]
815.469535,1001,1013.015397,[ 0.73130657  0.28491145 94.91408633]
855.292509,1001,1266.266877,[  4.05604277  -4.22773207 -81.87488787]
