r,l,t,target_pose
327.145628,1001,253.305033,[  2.73956049  -0.6112156  129.09525117]
658.154383,1001,506.784804,[   1.52299263   -4.56224676 -172.78934873]
621.73555,1001,760.262423,[ -3.7743449   -2.41886925 -33.92253798]
558.247201,1001,1013.715922,[ 0.73130657  0.28491145 94.91408633]
482.091434,1001,1267.06187,[  4.05604277  -4.22773207 -81.87488787]
