r,l,t,target_pose
889.386507,1001,253.262088,[  2.73956049  -0.6112156  129.09525117]
864.73853,1001,506.621259,[   1.52299263   -4.56224676 -172.78934873]
917.05973,1001,759.960748,[ -3.7743449   -2.41886925 -33.92253798]
913.424537,1001,1013.252365,[ 0.73130657  0.28491145 94.91408633]
851.79738,1001,1266.622774,[  4.05604277  -4.22773207 -81.87488787]
