r,l,t,target_pose
-197.740827,587,149.760763,[334.63463464 986.44506108 157.7251443 ]
-113.250769,135,186.538403,[ 331.08986308  988.12254214 -100.44303018]
-151.087418,1001,439.778976,[332.5339076  990.5443677   26.99740312]
-179.921001,410,545.280963,[339.23271919 987.09245678  90.39757096]
-130.163605,1001,798.533298,[332.69851297 991.37101984 -14.09666937]
