r,l,t,target_pose
673.509018,1001,253.306291,[336.63798814 989.12019386 -46.95335823]
637.924609,1001,506.752579,[ 339.13484961  986.62786748 -129.82509653]
633.813458,1001,760.05866,[338.32113256 992.93044741 174.77853779]
640.833987,1001,1013.509822,[ 332.83282505  986.24520022 -148.16765019]
677.094841,1001,1266.923048,[333.07375318 990.93337945  36.14488544]
