r,l,t,target_pose
743.775899,1001,253.261647,[334.56742269 987.0015788  178.56938389]
773.350743,1001,506.513002,[333.18128421 991.19160023  25.40558974]
762.420537,1001,759.766896,[333.21926142 986.65214652  25.60027105]
757.126811,1001,1013.019446,[338.91277733 993.78118307  98.40320512]
732.672283,1001,1266.271555,[ 331.20735503  985.69564668 -121.50862917]
