r,l,t,target_pose
50.362504,1001,253.38966,[  2.73956049  -0.6112156  129.09525117]
4.147668,1001,506.795671,[   1.52299263   -4.56224676 -172.78934873]
152.605392,1001,760.262978,[ -3.7743449   -2.41886925 -33.92253798]
171.128702,1001,1013.741757,[ 0.73130657  0.28491145 94.91408633]
72.129767,1001,1267.051074,[  4.05604277  -4.22773207 -81.87488787]
