r,l,t,target_pose
734.43827,1001,253.310404,[ 336.68037324  987.35690801 -102.02267713]
746.284678,1001,506.802534,[332.48930651 994.21436405  38.36499338]
736.640713,1001,760.245034,[336.36510897 992.85024516 163.90000642]
740.461209,1001,1013.565886,[330.80611939 986.44924306 -91.36297363]
742.155276,1001,1267.004531,[338.11263047 987.72073644 111.99228523]
