r,l,t,target_pose
-174.50371,1001,253.308896,[ 333.88709966  987.73366801 -114.824321  ]
-242.270693,1001,506.583039,[ 335.58382877  990.53136887 -158.58520797]
-342.986661,1001,759.952299,[336.77024769 994.33185048  28.81252796]
-165.635338,725,944.315058,[335.81678097 994.51530233 -81.06852937]
-249.292914,796,1146.336993,[339.50145977 994.27884454 -73.84036767]
