r,l,t,target_pose
435.349555,1001,253.315874,[  2.73956049  -0.6112156  129.09525117]
197.456562,1001,506.773963,[   1.52299263   -4.56224676 -172.78934873]
220.222683,1001,760.213871,[ -3.7743449   -2.41886925 -33.92253798]
206.014394,1001,1013.572931,[ 0.73130657  0.28491145 94.91408633]
165.415004,1001,1267.02458,[  4.05604277  -4.22773207 -81.87488787]
