r,l,t,target_pose
655.020913,1001,253.255043,[  2.73956049  -0.6112156  129.09525117]
624.019955,1001,506.619744,[   1.52299263   -4.56224676 -172.78934873]
644.045627,1001,759.978057,[ -3.7743449   -2.41886925 -33.92253798]
697.050179,1001,1013.256848,[ 0.73130657  0.28491145 94.91408633]
600.097797,1001,1266.626728,[  4.05604277  -4.22773207 -81.87488787]
