r,l,t,target_pose
800.007011,1001,253.25118,[  2.73956049  -0.6112156  129.09525117]
884.668819,1001,506.501974,[   1.52299263   -4.56224676 -172.78934873]
882.635394,1001,759.757689,[ -3.7743449   -2.41886925 -33.92253798]
904.715738,1001,1013.013399,[ 0.73130657  0.28491145 94.91408633]
872.396297,1001,1266.267281,[  4.05604277  -4.22773207 -81.87488787]
