r,l,t,target_pose
695.645863,1001,253.294989,[334.69129145 985.31761523 171.27337074]
649.067395,1001,506.582972,[ 336.51414144  985.51219777 -174.93071903]
753.61563,1001,759.95517,[330.68400618 987.37166472 -15.06215124]
751.80276,1001,1013.33647,[334.61227405 989.46461773 117.31868783]
699.215524,1001,1266.693911,[331.01446695 986.09212837 126.55887784]
