r,l,t,target_pose
942.272642,1001,253.313404,[  2.73956049  -0.6112156  129.09525117]
936.599386,1001,506.573501,[   1.52299263   -4.56224676 -172.78934873]
942.348873,1001,759.827446,[ -3.7743449   -2.41886925 -33.92253798]
950.759224,1001,1013.077069,[ 0.73130657  0.28491145 94.91408633]
944.403302,1001,1266.335204,[  4.05604277  -4.22773207 -81.87488787]
