r,l,t,target_pose
-95.594829,1001,253.264816,[337.79339603 988.28531241 113.49912949]
-9.188757,1001,506.517314,[339.47436714 994.19154042  -2.62386646]
4.06038,1001,759.76785,[ 334.90605585  990.45412132 -162.78211154]
-16.009175,1001,1013.021154,[333.61837947 991.95229898 167.54185785]
-67.012251,1001,1266.27253,[337.39107154 991.02690531 148.47243644]
