r,l,t,target_pose
790.941559,1001,253.267093,[  2.73956049  -0.6112156  129.09525117]
852.246148,1001,506.652401,[   1.52299263   -4.56224676 -172.78934873]
790.594199,1001,760.009066,[ -3.7743449   -2.41886925 -33.92253798]
921.619238,1001,1013.281178,[ 0.73130657  0.28491145 94.91408633]
717.767366,1001,1266.665068,[  4.05604277  -4.22773207 -81.87488787]
