r,l,t,target_pose
626.647098,1001,253.304557,[332.0705728  987.24916636  73.35369496]
643.789303,1001,506.771429,[330.55126058 992.98851864  -9.00373525]
633.766275,1001,760.224297,[333.55470157 989.06157564  83.59628718]
638.835859,1001,1013.557264,[ 335.0531162   990.81231684 -119.85429574]
606.277409,1001,1267.012993,[331.11416726 985.75204214  59.12590412]
