r,l,t,target_pose
340.395981,1001,253.275885,[  2.73956049  -0.6112156  129.09525117]
253.324954,1001,506.752562,[   1.52299263   -4.56224676 -172.78934873]
384.215955,1001,760.230521,[ -3.7743449   -2.41886925 -33.92253798]
228.460476,1001,1013.531448,[ 0.73130657  0.28491145 94.91408633]
329.053403,1001,1267.006198,[  4.05604277  -4.22773207 -81.87488787]
