r,l,t,target_pose
368.456749,1001,253.318537,[  2.73956049  -0.6112156  129.09525117]
764.543441,1001,506.7931,[   1.52299263   -4.56224676 -172.78934873]
817.07856,1001,760.281143,[ -3.7743449   -2.41886925 -33.92253798]
573.536863,1001,1013.778116,[ 0.73130657  0.28491145 94.91408633]
760.677892,1001,1267.075147,[  4.05604277  -4.22773207 -81.87488787]
