r,l,t,target_pose
893.026253,1001,253.272128,[  2.73956049  -0.6112156  129.09525117]
676.684193,1001,506.524651,[   1.52299263   -4.56224676 -172.78934873]
894.279828,1001,759.775801,[ -3.7743449   -2.41886925 -33.92253798]
720.534105,1001,1013.029316,[ 0.73130657  0.28491145 94.91408633]
723.30996,1001,1266.282647,[  4.05604277  -4.22773207 -81.87488787]
