r,l,t,target_pose
890.428123,1001,253.281302,[  2.73956049  -0.6112156  129.09525117]
718.520245,1001,506.60039,[   1.52299263   -4.56224676 -172.78934873]
784.252224,1001,759.976079,[ -3.7743449   -2.41886925 -33.92253798]
700.828137,1001,1013.335006,[ 0.73130657  0.28491145 94.91408633]
859.291269,1001,1266.703504,[  4.05604277  -4.22773207 -81.87488787]
