r,l,t,target_pose
201.386244,1001,253.302456,[  2.73956049  -0.6112156  129.09525117]
236.910809,1001,506.793947,[   1.52299263   -4.56224676 -172.78934873]
370.429447,1001,760.274215,[ -3.7743449   -2.41886925 -33.92253798]
216.212067,1001,1013.75404,[ 0.73130657  0.28491145 94.91408633]
289.207358,1001,1267.059179,[  4.05604277  -4.22773207 -81.87488787]
