r,l,t,target_pose
789.177675,1001,253.298793,[330.68264451 995.22625767  85.03072214]
790.400685,1001,506.753753,[330.86687067 989.37495044 109.74944303]
764.784402,1001,760.207844,[339.02186788 992.58474441 -13.19499045]
782.667108,1001,1013.553549,[ 329.99108813  994.29911339 -126.59578629]
814.380543,1001,1267.021492,[336.1819517  988.28770935  26.53744151]
