r,l,t,target_pose
893.292747,1001,253.302184,[  2.73956049  -0.6112156  129.09525117]
899.337205,1001,506.557134,[   1.52299263   -4.56224676 -172.78934873]
925.274368,1001,759.806805,[ -3.7743449   -2.41886925 -33.92253798]
932.633141,1001,1013.060127,[ 0.73130657  0.28491145 94.91408633]
914.230324,1001,1266.312983,[  4.05604277  -4.22773207 -81.87488787]
