r,l,t,target_pose
-212.784173,1001,253.276501,[ 337.20427123  991.97467019 -174.426281  ]
-179.57654,1001,506.529549,[335.40949882 992.22176496 135.15447572]
-136.897517,1001,759.779995,[333.49509512 995.05279403 112.7026079 ]
-211.398374,1001,1013.033834,[330.05884817 987.1826048    2.97649769]
-294.764685,1001,1266.286447,[337.15438269 987.63361073 111.03237327]
