r,l,t,target_pose
-97.533288,1001,253.285741,[339.0889141  991.73820207  -6.17458496]
-96.913317,1001,506.539189,[335.37727129 986.98971399 119.78139571]
-75.720108,1001,759.791435,[ 331.89124063  991.57705563 -107.90008649]
-110.423015,1001,1013.046047,[333.97112766 993.37010086 140.01203146]
-51.601742,1001,1266.300384,[335.34765131 987.24575117 -98.11349929]
